Date,High,Low,Open,Close,Volume,Adj Close,100ma
2010-11-03,22.5,21.15999984741211,21.280000686645508,21.770000457763672,372600,21.770000457763672,20.251555580563014
2010-11-04,25.32999992370605,22.149999618530273,22.60000038146973,24.899999618530273,1874000,24.899999618530273,20.30263738317804
2010-11-05,24.96999931335449,23.71999931335449,24.8700008392334,24.440000534057614,1011000,24.440000534057614,20.347608721774556
2010-11-08,25.0,24.03000068664551,24.5,24.979999542236328,509500,24.979999542236328,20.397419375758016
2010-11-09,25.690000534057614,24.04999923706055,25.0,24.6299991607666,956400,24.6299991607666,20.442446820279386
2010-11-10,29.96999931335449,24.04999923706055,24.479999542236328,29.36000061035156,3060500,29.36000061035156,20.536315807543303
2010-11-11,29.10000038146973,27.32999992370605,28.60000038146973,28.040000915527344,1945300,28.040000915527344,20.614479194084804
2010-11-12,30.5,28.06999969482422,28.25,29.84000015258789,2729100,29.84000015258789,20.709587657574527
2010-11-15,32.939998626708984,30.21999931335449,30.21999931335449,30.79999923706055,2622900,30.79999923706055,20.81255104103867
2010-11-16,31.399999618530273,28.420000076293945,31.0,29.670000076293945,1347600,29.670000076293945,20.902020223212965
2010-11-17,30.75,28.61000061035156,30.20000076293945,29.489999771118164,750000,29.489999771118164,20.987900018692017
2010-11-18,30.739999771118164,28.920000076293945,30.670000076293945,29.88999938964844,956100,29.88999938964844,21.047900018692015
2010-11-19,31.3700008392334,29.70000076293945,30.15999984741211,30.989999771118164,1150500,30.989999771118164,21.11950001716614
2010-11-22,33.450000762939446,31.5,31.56999969482422,33.400001525878906,1529700,33.400001525878906,21.2339000415802
2010-11-23,35.68000030517578,32.189998626708984,33.290000915527344,34.56999969482422,1577800,34.56999969482422,21.387600030899048
2010-11-24,35.970001220703125,34.330001831054695,35.27000045776367,35.470001220703125,1425000,35.470001220703125,21.581200037002564
2010-11-26,36.0,34.75,35.599998474121094,35.31999969482422,350600,35.31999969482422,21.77640003204346
2010-11-29,35.95000076293945,33.330001831054695,35.40999984741211,34.330001831054695,1145600,34.330001831054695,21.945100059509276
2010-11-30,35.33000183105469,33.40999984741211,33.740001678466804,35.33000183105469,2222600,35.33000183105469,22.124400081634523
2010-12-01,36.41999816894531,33.450000762939446,35.86999893188477,34.34999847412109,1299200,34.34999847412109,22.297400074005125
2010-12-02,34.299999237060554,31.20000076293945,34.009998321533196,32.34999847412109,2007000,32.34999847412109,22.439500064849852
2010-12-03,32.25,30.8700008392334,32.009998321533196,31.489999771118164,1160100,31.489999771118164,22.556000061035157
2010-12-06,31.45000076293945,29.559999465942386,31.35000038146973,30.309999465942386,1274400,30.309999465942386,22.660200061798097
2010-12-07,32.400001525878906,30.04999923706055,30.489999771118164,31.559999465942386,1311300,31.559999465942386,22.769400062561036
2010-12-08,32.490001678466804,31.520000457763672,32.47999954223633,32.36999893188477,660000,32.36999893188477,22.874000053405762
2010-12-09,32.720001220703125,31.649999618530273,32.509998321533196,32.049999237060554,406000,32.049999237060554,22.991500053405762
2010-12-10,32.919998168945305,31.1299991607666,32.049999237060554,31.520000457763672,429400,31.520000457763672,23.104500064849855
2010-12-13,31.770000457763672,30.399999618530273,31.63999938964844,30.54999923706055,410400,30.54999923706055,23.20000005722046
2010-12-14,30.38999938964844,27.76000022888184,30.290000915527344,28.53000068664551,1765700,28.53000068664551,23.27240005493164
2010-12-15,29.96999931335449,28.53000068664551,28.670000076293945,29.60000038146973,742900,29.60000038146973,23.358900051116944
2010-12-16,30.90999984741211,29.649999618530273,30.0,30.809999465942386,790100,30.809999465942386,23.46150005340576
2010-12-17,31.540000915527344,30.709999084472656,31.34000015258789,31.36000061035156,813000,31.36000061035156,23.56790006637573
2010-12-20,32.189998626708984,31.26000022888184,31.63999938964844,31.70000076293945,523400,31.70000076293945,23.68140007019043
2010-12-21,32.689998626708984,31.709999084472656,31.79999923706055,32.259998321533196,777700,32.259998321533196,23.804600048065186
2010-12-22,32.860000610351555,31.70000076293945,32.25,32.630001068115234,833300,32.630001068115234,23.921700057983397
2010-12-23,32.47999954223633,29.920000076293945,31.26000022888184,30.09000015258789,1552600,30.09000015258789,24.003100051879883
2010-12-27,28.57999992370605,25.059999465942386,28.020000457763672,25.54999923706055,9301900,25.54999923706055,24.04600004196167
2010-12-28,26.75,25.0,25.85000038146973,26.40999984741211,4056300,26.40999984741211,24.105600032806397
2010-12-29,28.01000022888184,26.5,27.03000068664551,27.729999542236328,3319200,27.729999542236328,24.18700002670288
2010-12-30,27.899999618530273,26.3799991607666,27.70000076293945,26.5,2041100,26.5,24.256000022888184
2010-12-31,27.25,26.5,26.56999969482422,26.6299991607666,1417900,26.6299991607666,24.332000007629393
2011-01-03,27.0,25.899999618530273,26.84000015258789,26.6200008392334,1283000,26.6200008392334,24.419200019836424
2011-01-04,26.95000076293945,26.020000457763672,26.65999984741211,26.670000076293945,1187400,26.670000076293945,24.50990001678467
2011-01-05,26.899999618530273,26.190000534057614,26.479999542236328,26.82999992370605,1446700,26.82999992370605,24.595000019073485
2011-01-06,28.0,26.809999465942386,26.82999992370605,27.8799991607666,2061200,27.8799991607666,24.686000003814698
2011-01-07,28.57999992370605,27.899999618530273,28.0,28.239999771118164,2247900,28.239999771118164,24.776900005340575
2011-01-10,28.68000030517578,28.04999923706055,28.170000076293945,28.45000076293945,1342700,28.45000076293945,24.873700008392333
2011-01-11,28.709999084472656,26.920000076293945,28.59000015258789,26.959999084472656,1710200,26.959999084472656,24.955399990081787
2011-01-12,27.399999618530273,26.520000457763672,27.01000022888184,26.959999084472656,964400,26.959999084472656,25.033999977111815
2011-01-13,26.96999931335449,26.15999984741211,26.959999084472656,26.21999931335449,723600,26.21999931335449,25.094899978637695
2011-01-14,26.57999992370605,25.61000061035156,26.149999618530273,25.75,1192000,25.75,25.1603999710083
2011-01-18,25.63999938964844,24.75,25.479999542236328,25.63999938964844,1621700,25.63999938964844,25.217799968719483
2011-01-19,25.46999931335449,23.75,25.270000457763672,24.03000068664551,2371500,24.03000068664551,25.260599975585937
2011-01-20,24.45000076293945,22.3700008392334,24.03000068664551,22.6200008392334,2279900,22.6200008392334,25.289799976348878
2011-01-21,23.59000015258789,22.709999084472656,23.1200008392334,23.040000915527344,1217000,23.040000915527344,25.321499977111817
2011-01-24,24.809999465942386,23.229999542236328,23.53000068664551,24.489999771118164,1645100,24.489999771118164,25.371599979400635
2011-01-25,24.88999938964844,24.020000457763672,24.649999618530273,24.68000030517578,1271500,24.68000030517578,25.413899974822996
2011-01-26,24.8799991607666,24.10000038146973,24.709999084472656,24.75,1079900,24.75,25.450799980163573
2011-01-27,25.07999992370605,24.53000068664551,24.739999771118164,24.920000076293945,895700,24.920000076293945,25.48949998855591
2011-01-28,24.8799991607666,23.75,24.8799991607666,24.01000022888184,1048400,24.01000022888184,25.524199981689453
2011-01-31,24.1200008392334,23.5,24.04999923706055,24.10000038146973,830300,24.10000038146973,25.55619998931885
2011-02-01,24.729999542236328,23.540000915527344,24.309999465942386,23.90999984741211,707800,23.90999984741211,25.58819999694824
2011-02-02,24.18000030517578,23.670000076293945,24.15999984741211,23.940000534057614,569500,23.940000534057614,25.625900001525878
2011-02-03,23.899999618530273,23.149999618530273,23.81999969482422,23.6299991607666,512000,23.6299991607666,25.655
2011-02-04,23.670000076293945,23.21999931335449,23.440000534057614,23.459999084472656,544000,23.459999084472656,25.678399982452394
2011-02-07,23.26000022888184,22.8799991607666,23.26000022888184,23.06999969482422,895100,23.06999969482422,25.689299983978273
2011-02-08,25.25,23.0,23.78000068664551,24.489999771118164,3504900,24.489999771118164,25.724799976348876
2011-02-09,24.18000030517578,22.790000915527344,24.1299991607666,23.209999084472656,2635600,23.209999084472656,25.754599971771242
2011-02-10,23.63999938964844,22.809999465942386,23.26000022888184,23.21999931335449,836100,23.21999931335449,25.77619997024536
2011-02-11,23.75,22.940000534057614,23.25,23.25,634500,23.25,25.800999965667724
2011-02-14,24.13999938964844,23.04999923706055,23.63999938964844,23.07999992370605,1283100,23.07999992370605,25.833099956512452
2011-02-15,23.170000076293945,22.559999465942386,23.01000022888184,22.84000015258789,953700,22.84000015258789,25.865899963378908
2011-02-16,24.96999931335449,23.06999969482422,23.10000038146973,24.729999542236328,4115100,24.729999542236328,25.912199954986573
2011-02-17,25.489999771118164,23.54999923706055,24.6299991607666,23.60000038146973,2618400,23.60000038146973,25.942899951934816
2011-02-18,23.489999771118164,22.959999084472656,23.32999992370605,23.18000030517578,2370700,23.18000030517578,25.96069995880127
2011-02-22,23.0,21.780000686645508,22.8799991607666,21.8700008392334,2064600,21.8700008392334,25.95959997177124
2011-02-23,22.5,21.11000061035156,22.18000030517578,21.82999992370605,1605600,21.82999992370605,25.97379997253418
2011-02-24,22.57999992370605,21.5,21.780000686645508,22.53000068664551,1055300,22.53000068664551,25.993099975585938
2011-02-25,23.85000038146973,22.690000534057614,22.809999465942386,23.61000061035156,1346300,23.61000061035156,26.01929998397827
2011-02-28,24.10000038146973,23.5,23.739999771118164,23.88999938964844,1051200,23.88999938964844,26.04699996948242
2011-03-01,24.31999969482422,23.70000076293945,24.04999923706055,23.940000534057614,1106400,23.940000534057614,26.08179998397827
2011-03-02,24.28000068664551,23.729999542236328,23.81999969482422,24.020000457763672,663300,24.020000457763672,26.11769998550415
2011-03-03,24.790000915527344,24.059999465942386,24.479999542236328,24.36000061035156,640200,24.36000061035156,26.15699998855591
2011-03-04,24.989999771118164,23.78000068664551,24.479999542236328,24.95000076293945,1580100,24.95000076293945,26.20409999847412
2011-03-07,25.399999618530273,24.70000076293945,24.93000030517578,24.940000534057614,2033600,24.940000534057614,26.251100006103517
2011-03-08,24.959999084472656,24.0,24.60000038146973,24.65999984741211,1399900,24.65999984741211,26.292299995422365
2011-03-09,24.989999771118164,24.270000457763672,24.65999984741211,24.71999931335449,924800,24.71999931335449,26.331999988555907
2011-03-10,24.489999771118164,23.729999542236328,24.440000534057614,24.01000022888184,1017000,24.01000022888184,26.366699981689454
2011-03-11,24.25,23.53000068664551,23.85000038146973,24.06999969482422,930800,24.06999969482422,26.405099983215333
2011-03-14,24.0,23.20000076293945,23.81999969482422,23.25,1166000,23.25,26.437099990844725
2011-03-15,22.959999084472656,21.799999237060547,22.200000762939453,22.95000076293945,1318800,22.95000076293945,26.46010000228882
2011-03-16,23.25,22.690000534057614,22.86000061035156,22.81999969482422,1169700,22.81999969482422,26.48079999923706
2011-03-17,23.43000030517578,22.63999938964844,23.239999771118164,22.809999465942386,922600,22.809999465942386,26.501700000762938
2011-03-18,23.190000534057614,22.51000022888184,23.190000534057614,22.959999084472656,687900,22.959999084472656,26.52279998779297
2011-03-21,23.04999923706055,22.540000915527344,23.04999923706055,22.729999542236328,411700,22.729999542236328,26.536499977111816
2011-03-22,22.86000061035156,22.0,22.729999542236328,22.190000534057614,582900,22.190000534057614,26.54839998245239
2011-03-23,22.270000457763672,21.770000457763672,22.11000061035156,22.209999084472656,422800,22.209999084472656,26.558599967956543
2011-03-24,22.3799991607666,21.979999542236328,22.13999938964844,22.32999992370605,462200,22.32999992370605,26.563499965667724
2011-03-25,23.0,22.399999618530273,22.43000030517578,22.75,568000,22.75,26.576899967193604
2011-03-28,23.540000915527344,22.54999923706055,22.70000076293945,23.25,1058100,23.25,26.596899967193604
2011-03-29,24.0,23.209999084472656,23.29999923706055,23.920000076293945,755400,23.920000076293945,26.618399963378906
2011-03-30,24.489999771118164,23.01000022888184,24.11000061035156,23.709999084472656,1223300,23.709999084472656,26.60649995803833
2011-03-31,28.709999084472656,26.5,26.54999923706055,27.75,11517800,27.75,26.639599952697754
2011-04-01,28.18000030517578,26.56999969482422,27.45000076293945,26.65999984741211,2864800,26.65999984741211,26.65639995574951
2011-04-04,27.0,25.229999542236328,26.82999992370605,25.82999992370605,2609300,25.82999992370605,26.668399963378906
2011-04-05,27.0,25.690000534057614,25.899999618530273,26.70000076293945,3180900,26.70000076293945,26.641799964904784
2011-04-06,27.01000022888184,25.79999923706055,26.989999771118164,26.489999771118164,1288300,26.489999771118164,26.626299953460695
2011-04-07,27.940000534057614,26.45000076293945,26.85000038146973,27.239999771118164,2810300,27.239999771118164,26.600299949645997
2011-04-08,27.60000038146973,26.36000061035156,27.57999992370605,26.489999771118164,1946400,26.489999771118164,26.557199954986572
2011-04-11,26.53000068664551,25.020000457763672,26.46999931335449,25.270000457763672,1369400,25.270000457763672,26.51319995880127
2011-04-12,25.209999084472656,24.29999923706055,25.07999992370605,24.649999618530273,1357400,24.649999618530273,26.46479995727539
2011-04-13,25.690000534057614,24.809999465942386,25.1299991607666,24.93000030517578,1211500,24.93000030517578,26.415199966430663
2011-04-14,25.28000068664551,24.20000076293945,24.8700008392334,25.13999938964844,983400,25.13999938964844,26.356699962615966
2011-04-15,26.18000030517578,25.40999984741211,25.649999618530273,25.57999992370605,943500,25.57999992370605,26.278499946594238
2011-04-18,25.6200008392334,24.36000061035156,25.1299991607666,25.03000068664551,1033900,25.03000068664551,26.18309995651245
2011-04-19,25.26000022888184,24.649999618530273,25.26000022888184,25.15999984741211,548700,25.15999984741211,26.07999994277954
2011-04-20,26.09000015258789,25.29999923706055,25.70000076293945,25.75,837200,25.75,25.9842999458313
2011-04-21,26.979999542236328,25.59000015258789,25.85000038146973,26.739999771118164,1386100,26.739999771118164,25.908399925231933
2011-04-25,26.729999542236328,25.96999931335449,26.70000076293945,26.38999938964844,800900,26.38999938964844,25.81899990081787
2011-04-26,27.25,26.309999465942386,26.65999984741211,26.93000030517578,1400000,26.93000030517578,25.74479991912842
2011-04-27,27.36000061035156,26.6299991607666,26.93000030517578,27.07999992370605,996900,27.07999992370605,25.692099933624267
2011-04-28,27.690000534057614,26.71999931335449,27.06999969482422,27.65999984741211,1600000,27.65999984741211,25.65379993438721
2011-04-29,27.8700008392334,27.420000076293945,27.690000534057614,27.60000038146973,726000,27.60000038146973,25.62669994354248
2011-05-02,27.79999923706055,27.059999465942386,27.60000038146973,27.45000076293945,784600,27.45000076293945,25.58559995651245
2011-05-03,27.38999938964844,26.5,27.3799991607666,26.8700008392334,913900,26.8700008392334,25.530599975585936
2011-05-04,27.0,25.75,26.78000068664551,26.690000534057614,1044500,26.690000534057614,25.476999988555907
2011-05-05,27.440000534057614,26.170000076293945,27.20000076293945,26.440000534057614,1218500,26.440000534057614,25.426199989318846
2011-05-06,27.70000076293945,26.6200008392334,26.899999618530273,27.1200008392334,981700,27.1200008392334,25.391900005340577
2011-05-09,28.0,26.85000038146973,27.0,27.90999984741211,916400,27.90999984741211,25.385699996948244
2011-05-10,28.95000076293945,27.90999984741211,28.239999771118164,28.32999992370605,1535300,28.32999992370605,25.372999992370605
2011-05-11,28.29999923706055,26.920000076293945,28.20000076293945,27.06999969482422,962500,27.06999969482422,25.335599994659425
2011-05-12,27.739999771118164,26.649999618530273,27.06999969482422,27.670000076293945,628000,27.670000076293945,25.29869998931885
2011-05-13,28.190000534057614,27.29999923706055,28.0,27.54999923706055,661500,27.54999923706055,25.257199974060057
2011-05-16,27.989999771118164,26.54999923706055,27.989999771118164,26.60000038146973,755700,26.60000038146973,25.200599994659424
2011-05-17,27.0,25.71999931335449,27.0,25.959999084472656,1234200,25.959999084472656,25.133899974823
2011-05-18,26.46999931335449,25.520000457763672,26.10000038146973,26.35000038146973,729500,26.35000038146973,25.096499977111815
2011-05-19,28.440000534057614,26.60000038146973,27.03000068664551,28.20000076293945,2655100,28.20000076293945,25.122999992370605
2011-05-20,28.28000068664551,27.35000038146973,28.26000022888184,27.96999931335449,842500,27.96999931335449,25.13859998703003
2011-05-23,27.6200008392334,26.6200008392334,27.6200008392334,26.81999969482422,863600,26.81999969482422,25.129499988555906
2011-05-24,27.5,26.60000038146973,27.020000457763672,26.71999931335449,613700,26.71999931335449,25.131699981689454
2011-05-25,29.01000022888184,26.170000076293945,26.899999618530273,28.979999542236328,4693100,28.979999542236328,25.15519998550415
2011-05-26,29.76000022888184,28.10000038146973,28.81999969482422,29.479999542236328,3336900,29.479999542236328,25.183799972534178
2011-05-27,29.670000076293945,28.81999969482422,29.540000915527344,29.54999923706055,1687100,29.54999923706055,25.212599964141845
2011-05-31,30.28000068664551,29.54999923706055,29.690000534057614,30.13999938964844,3290500,30.13999938964844,25.245699958801268
2011-06-01,30.10000038146973,28.3799991607666,30.0,28.520000457763672,1529900,28.520000457763672,25.25209997177124
2011-06-02,29.31999969482422,28.51000022888184,28.520000457763672,28.76000022888184,986300,28.76000022888184,25.257299976348875
2011-06-03,31.5,29.5,29.95000076293945,30.1299991607666,6209200,30.1299991607666,25.27409996032715
2011-06-06,30.1299991607666,28.26000022888184,30.10000038146973,28.70000076293945,2331100,28.70000076293945,25.291499977111815
2011-06-07,29.38999938964844,28.26000022888184,28.940000534057614,28.3700008392334,1222100,28.3700008392334,25.305599994659424
2011-06-08,28.60000038146973,27.020000457763672,28.440000534057614,27.1200008392334,1695900,27.1200008392334,25.314600009918212
2011-06-09,28.10000038146973,27.10000038146973,27.43000030517578,27.6200008392334,1603200,27.6200008392334,25.333300018310545
2011-06-10,28.29999923706055,27.35000038146973,27.520000457763672,27.86000061035156,1566600,27.86000061035156,25.35550003051758
2011-06-13,28.8799991607666,27.8799991607666,28.06999969482422,28.43000030517578,1713400,28.43000030517578,25.39950002670288
2011-06-14,29.70000076293945,28.520000457763672,28.540000915527344,28.60000038146973,1573400,28.60000038146973,25.459300022125245
2011-06-15,28.45000076293945,27.06999969482422,28.440000534057614,27.31999969482422,1345000,27.31999969482422,25.502100009918212
2011-06-16,28.0,25.739999771118164,27.670000076293945,26.5,1842200,26.5,25.52220001220703
2011-06-17,27.70000076293945,26.13999938964844,26.8700008392334,26.5,1714000,26.5,25.540400009155274
2011-06-20,26.459999084472656,25.5,26.290000915527344,26.01000022888184,1537800,26.01000022888184,25.55300001144409
